file_id,dataset,text,category,text_length,word_count,textblob_polarity,textblob_subjectivity,mh_depression,mh_anxiety,mh_stress,mh_positive,mh_negative,exclamations,questions
synthetic_neutral_0033,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0034,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0035,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0036,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0037,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0038,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0039,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0040,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0041,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0042,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0043,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0044,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0045,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0046,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0047,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0048,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0049,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0050,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0051,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0052,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0053,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0054,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0055,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0056,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0057,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0058,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0059,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0060,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0061,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0062,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0063,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0064,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0065,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0066,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0067,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0068,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0069,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0070,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0071,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0072,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0073,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0074,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0075,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0076,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0077,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0078,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0079,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0080,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0081,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0082,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0083,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0084,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0085,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0086,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0087,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0088,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0089,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0090,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0091,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0092,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0093,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0094,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0095,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0096,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0097,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0098,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0099,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0100,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0101,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0102,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0103,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0104,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0105,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0106,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0107,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0108,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0109,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0110,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0111,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0112,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0113,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0114,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0115,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0116,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0117,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0118,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0119,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0120,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0121,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0122,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0123,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0124,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0125,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0126,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0127,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0128,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0129,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0130,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0131,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0132,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0133,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0134,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0135,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0136,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0137,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0138,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0139,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0140,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0141,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0142,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0143,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0144,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0145,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0146,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0147,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0148,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0149,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0150,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0151,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0152,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0153,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0154,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0155,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0156,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0157,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0158,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0159,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0160,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0161,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0162,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0163,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0164,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0165,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0166,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0167,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0168,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0169,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0170,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0171,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0172,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0173,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0174,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0175,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0176,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0177,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0178,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0179,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0180,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0181,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0182,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0183,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0184,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0185,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0186,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0187,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0188,Synthetic,Another typical day at work,neutral,27,5,-0.16666666666666666,0.5,0,0,0,0,False,0,0
synthetic_neutral_0189,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0190,Synthetic,Did my usual routine today,neutral,26,5,-0.25,0.25,0,0,0,0,False,0,0
synthetic_neutral_0191,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0192,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0193,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0194,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0195,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_neutral_0196,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0197,Synthetic,Had meetings and normal activities,neutral,34,5,0.15,0.6499999999999999,0,0,0,0,False,0,0
synthetic_neutral_0198,Synthetic,"Working on tasks, getting things done",neutral,37,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_neutral_0199,Synthetic,"Just had a regular day, nothing special",neutral,39,7,0.17857142857142858,0.32417582417582413,0,0,0,0,False,0,0
synthetic_positive_0000,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0001,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0002,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0003,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0004,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0005,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0006,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0007,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0008,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0009,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0010,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0011,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0012,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0013,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0014,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0015,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0016,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0017,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0018,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0019,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0020,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0021,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0022,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0023,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0024,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0025,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0026,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0027,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0028,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0029,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0030,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0031,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0032,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0033,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0034,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0035,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0036,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0037,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0038,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
synthetic_positive_0039,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0040,Synthetic,"Had a good day, accomplished goals",positive,34,6,0.44999999999999996,0.55,0,0,0,0,False,0,0
synthetic_positive_0041,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0042,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0043,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0044,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0045,Synthetic,"Things are looking up, I'm hopeful",positive,34,6,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0046,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0047,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0048,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0049,Synthetic,Feeling optimistic about opportunities,positive,38,4,0.0,0.0,0,0,0,0,False,0,0
synthetic_positive_0050,Synthetic,Enjoyed my hobbies and relaxed,positive,30,5,0.5,0.7,0,0,0,1,False,0,0
synthetic_positive_0051,Synthetic,"Made progress, feeling satisfied",positive,32,4,0.5,1.0,0,0,0,0,False,0,0
